timestamp,mode,dataset,steps,model_name,IoU,IoU@50,IoU@75,IoU@95,seg_loss,score_loss,total_loss
2025-04-29T11:58:28.789504,train,severstal,225,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:28.840998,train,severstal,226,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:28.917880,train,severstal,227,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:28.977185,train,severstal,228,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.026911,train,severstal,229,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.086464,train,severstal,230,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.153323,train,severstal,231,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.208457,train,severstal,232,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.260225,train,severstal,233,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.332477,train,severstal,234,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.397585,train,severstal,235,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.452722,train,severstal,236,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.525692,train,severstal,237,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.580229,train,severstal,238,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.630600,train,severstal,239,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.685972,train,severstal,240,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.738233,train,severstal,241,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.799589,train,severstal,242,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.851808,train,severstal,243,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.904628,train,severstal,244,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:29.961405,train,severstal,245,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.018857,train,severstal,246,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.069149,train,severstal,247,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.120310,train,severstal,248,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.177249,train,severstal,249,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.239149,train,severstal,250,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.290256,train,severstal,251,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.343399,train,severstal,252,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.403513,train,severstal,253,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.453759,train,severstal,254,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.504596,train,severstal,255,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.564504,train,severstal,256,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.619486,train,severstal,257,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.676415,train,severstal,258,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.733563,train,severstal,259,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.791838,train,severstal,260,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.849923,train,severstal,261,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.901006,train,severstal,262,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:30.957171,train,severstal,263,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.018801,train,severstal,264,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.073667,train,severstal,265,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.129220,train,severstal,266,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.213220,train,severstal,267,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.270270,train,severstal,268,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.323543,train,severstal,269,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.377068,train,severstal,270,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.429114,train,severstal,271,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.482210,train,severstal,272,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.539942,train,severstal,273,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.591829,train,severstal,274,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.648465,train,severstal,275,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.703502,train,severstal,276,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.755345,train,severstal,277,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.807948,train,severstal,278,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.861816,train,severstal,279,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.915997,train,severstal,280,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:31.969657,train,severstal,281,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.019808,train,severstal,282,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.069768,train,severstal,283,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.124619,train,severstal,284,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.183887,train,severstal,285,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.237166,train,severstal,286,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.289609,train,severstal,287,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.342759,train,severstal,288,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.397628,train,severstal,289,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.451865,train,severstal,290,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.506741,train,severstal,291,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.559330,train,severstal,292,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.610784,train,severstal,293,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.660925,train,severstal,294,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.712417,train,severstal,295,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.768841,train,severstal,296,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.820286,train,severstal,297,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.874936,train,severstal,298,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.937857,train,severstal,299,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:32.989762,train,severstal,300,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.044177,train,severstal,301,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.102335,train,severstal,302,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.154447,train,severstal,303,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.213148,train,severstal,304,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.262940,train,severstal,305,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.313608,train,severstal,306,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.382295,train,severstal,307,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.439564,train,severstal,308,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.493218,train,severstal,309,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.543758,train,severstal,310,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.598696,train,severstal,311,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.652718,train,severstal,312,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.704537,train,severstal,313,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.897514,train,severstal,314,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:33.952292,train,severstal,315,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.019060,train,severstal,316,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.071548,train,severstal,317,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.130792,train,severstal,318,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.183169,train,severstal,319,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.236562,train,severstal,320,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.287500,train,severstal,321,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.349673,train,severstal,322,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.402611,train,severstal,323,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.477981,train,severstal,324,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.532819,train,severstal,325,fine_tuned_sam2_severstal_full_javi,0.0007,,,,,,
2025-04-29T11:58:34.585245,train,severstal,326,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.669191,train,severstal,327,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.726651,train,severstal,328,fine_tuned_sam2_severstal_full_javi,0.0002,,,,,,
2025-04-29T11:58:34.778395,train,severstal,329,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.835966,train,severstal,330,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.889123,train,severstal,331,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:34.944334,train,severstal,332,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.003945,train,severstal,333,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.054690,train,severstal,334,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.114547,train,severstal,335,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.167562,train,severstal,336,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.219933,train,severstal,337,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.270472,train,severstal,338,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.339424,train,severstal,339,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.405485,train,severstal,340,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.458165,train,severstal,341,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.515044,train,severstal,342,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.569821,train,severstal,343,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.624204,train,severstal,344,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.673210,train,severstal,345,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.724983,train,severstal,346,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.776083,train,severstal,347,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.832953,train,severstal,348,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.887370,train,severstal,349,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:35.960353,train,severstal,350,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.021709,train,severstal,351,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.078305,train,severstal,352,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.131470,train,severstal,353,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.187557,train,severstal,354,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.240813,train,severstal,355,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.292582,train,severstal,356,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.345127,train,severstal,357,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.397687,train,severstal,358,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.458501,train,severstal,359,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.527400,train,severstal,360,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.588758,train,severstal,361,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.641285,train,severstal,362,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.693469,train,severstal,363,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.751755,train,severstal,364,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.821256,train,severstal,365,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.879490,train,severstal,366,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.932981,train,severstal,367,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:36.989944,train,severstal,368,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:37.041855,train,severstal,369,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:37.094639,train,severstal,370,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:37.146892,train,severstal,371,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:37.197889,train,severstal,372,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:37.250607,train,severstal,373,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:37.302482,train,severstal,374,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:37.378335,train,severstal,375,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T11:58:37.435430,train,severstal,376,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:37.493621,train,severstal,377,fine_tuned_sam2_severstal_full_javi,0.0002,,,,,,
2025-04-29T11:58:37.546277,train,severstal,378,fine_tuned_sam2_severstal_full_javi,0.0092,,,,,,
2025-04-29T11:58:37.596391,train,severstal,379,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:37.653291,train,severstal,380,fine_tuned_sam2_severstal_full_javi,0.0058,,,,,,
2025-04-29T11:58:37.709233,train,severstal,381,fine_tuned_sam2_severstal_full_javi,0.0356,,,,,,
2025-04-29T11:58:37.766508,train,severstal,382,fine_tuned_sam2_severstal_full_javi,0.0166,,,,,,
2025-04-29T11:58:37.836476,train,severstal,383,fine_tuned_sam2_severstal_full_javi,0.0018,,,,,,
2025-04-29T11:58:37.905752,train,severstal,384,fine_tuned_sam2_severstal_full_javi,0.0105,,,,,,
2025-04-29T11:58:37.957691,train,severstal,385,fine_tuned_sam2_severstal_full_javi,0.0003,,,,,,
2025-04-29T11:58:38.008725,train,severstal,386,fine_tuned_sam2_severstal_full_javi,0.0037,,,,,,
2025-04-29T11:58:38.060492,train,severstal,387,fine_tuned_sam2_severstal_full_javi,0.0023,,,,,,
2025-04-29T11:58:38.116323,train,severstal,388,fine_tuned_sam2_severstal_full_javi,0.0055,,,,,,
2025-04-29T11:58:38.167914,train,severstal,389,fine_tuned_sam2_severstal_full_javi,0.0012,,,,,,
2025-04-29T11:58:38.234499,train,severstal,390,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:38.285957,train,severstal,391,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:38.341118,train,severstal,392,fine_tuned_sam2_severstal_full_javi,0.0032,,,,,,
2025-04-29T11:58:38.394200,train,severstal,393,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:38.476864,train,severstal,394,fine_tuned_sam2_severstal_full_javi,0.0008,,,,,,
2025-04-29T11:58:38.527640,train,severstal,395,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:38.584704,train,severstal,396,fine_tuned_sam2_severstal_full_javi,0.0016,,,,,,
2025-04-29T11:58:38.640853,train,severstal,397,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:38.728579,train,severstal,398,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:38.778731,train,severstal,399,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:38.834476,train,severstal,400,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:38.904125,train,severstal,401,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:38.962094,train,severstal,402,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.012092,train,severstal,403,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.065690,train,severstal,404,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.117963,train,severstal,405,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.168476,train,severstal,406,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.232694,train,severstal,407,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.285238,train,severstal,408,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.349602,train,severstal,409,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.408427,train,severstal,410,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.461708,train,severstal,411,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.523164,train,severstal,412,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.580113,train,severstal,413,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.638245,train,severstal,414,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.693568,train,severstal,415,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.746713,train,severstal,416,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.808509,train,severstal,417,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.863964,train,severstal,418,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.916376,train,severstal,419,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:39.968740,train,severstal,420,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.058054,train,severstal,421,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.114167,train,severstal,422,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.165592,train,severstal,423,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.226897,train,severstal,424,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.278464,train,severstal,425,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.332257,train,severstal,426,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.384965,train,severstal,427,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.446631,train,severstal,428,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.497603,train,severstal,429,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.594241,train,severstal,430,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.655494,train,severstal,431,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.710955,train,severstal,432,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.764986,train,severstal,433,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.823084,train,severstal,434,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.876580,train,severstal,435,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.931518,train,severstal,436,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:40.986327,train,severstal,437,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.041152,train,severstal,438,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.092152,train,severstal,439,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.148429,train,severstal,440,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.207260,train,severstal,441,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.258387,train,severstal,442,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.317208,train,severstal,443,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.372634,train,severstal,444,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.423908,train,severstal,445,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.485318,train,severstal,446,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.536663,train,severstal,447,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.602236,train,severstal,448,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.665020,train,severstal,449,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:58:41.720811,train,severstal,450,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
